"spp","ID","Nucleotide_diversity","TajimasD","D_pvalue","R2","R2_pvalue","Latitude","Longitude","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","trend.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","Nperiodes","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","Name","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Extent","NtempUnits","LogNtempUnits","Grain","ContinuousGrain","Quality","PrAb","StartF","ExtentF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","shift_sign","shift_vel_sign","lag","lag2","lag3","overlap_SA","dist_cent","dist_N","dist_S","dist_edge"
"Erigeron canadensis","A243_P1",0.000979115203400923,-4.39574494977629,1.10393495774267e-05,0.0630140104432808,0.00200601805416249,45.54,-73.15,"Erigeron canadensis","A243","P1","ELE","LE","0.522426422",0.5224264,"m/year",21,0.4086441,5.896181,0.03204051,1989,2009,"CONTINUOUS","OPPORTUNISTIC","yes",21,1334,"small","occurrence-based",-2.98573956736105,"vascular.plant","N",0.5224264,5.896181,"pos","A243_P1","Dainese_al_2017_NCC","10.1038/nclimate3337",10.86565,45.7178,437.01,32.19,2057.39,33.45,2090.85,1425.5,2057.39,21,3.04452243772342,"small",1,"RAW","occurrence","(1.99e+03,2.01e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","(277,1.33e+03]","S21632","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Plant","T",10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,"pos","pospos",5.3737546,5.3737546,5.3737546,0,6223156.82480814,3920229.341823,4013212.58972097,6210339.00396682
"Erigone arctica","A134_P1",0.0111631483759034,-3.16971267558275,0.00152589743910813,0.0102465305419131,0,60.74,-137.51,"Erigone arctica","A134","P1","LAT","LE","171",5.516129,"km/year",31,0.31115,NA,0.0163616,1964.5,1994.5,"TWO","OPPORTUNISTIC","yes",2,924,"large","occurrence-based",3.52107984161394,"other.animal","N",5.516129,0.31115,"pos","A134_P1","Hassall_2015_FS","10.1086/682210.",-2.89838,54.1715,245636.94,1088.73,1749,0,1749,149.26,1088.73,2,0.693147180559945,"large",3,"RAW","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(31.3,62.4]","(277,1.33e+03]","S7579","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Erigone","Spider","T",-2.89840654,54.17150034,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"pos","pospos",-5.204979,-5.204979,0,0,6647416.80734792,6018357.3977372,7011826.94917117,6592206.53214834
"Eriogaster lanestris","A129_P3",0.00304050503908938,-0.931409050699089,0.351642010900742,0.109108945117996,0.00823045267489712,47.23,11.4,"Eriogaster lanestris","A129","P3","LAT","LE","61",3.8125,"km/year",16,0.5415069,NA,0.03815748,1990.5,2005.5,"TWO","PROCESSED","no",2,1573,"large","occurrence-based",3.44492554916788,"other.animal","N",3.8125,0.5415069,"pos","A129_P3","Mason_al_2015_BJLS","10.1111/bij.12574",-2.67353,54.05248,228277.63,879.94,1749,0,1749,153.28,879.94,2,0.693147180559945,"large",3,"BALANCED","occurrence","(1.99e+03,2.01e+03]","[33.8,880]","(4.85,31.3]","(1.33e+03,4.43e+03]","S6506","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Eriogaster","Insect","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,"pos","pospos",-3.2709931,-3.2709931,0,0,1248073.2933294,1606922.35031587,1260726.44569862,1278109.47597048
"Eriophorum angustifolium","A138_P1",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A138","P1","LAT","TE","-29.79221",-0.851206,"km/year",35,2.311916,NA,0.02605001,1976,2010,"TWO","OPPORTUNISTIC","yes",2,411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",0.851206,2.311916,"pos","A138_P1","Pakeman_al_2015_GCB","10.1111/gcb.12999",-85.42947,44.33714,149355.93,628.57,1826.07,8.96,1835.04,249.07,628.57,2,0.693147180559945,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S9341","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,"neg","negpos",3.163122,2.311916,0,0,2991926.78313165,2602698.37109554,3288977.06040721,2950548.64709605
"Eriophorum angustifolium","A138_P1",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A138","P1","LAT","LE","26.847865",0.7670819,"km/year",35,2.311916,NA,0.02605001,1976,2010,"TWO","OPPORTUNISTIC","yes",2,411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",0.7670819,2.311916,"pos","A138_P1","Pakeman_al_2015_GCB","10.1111/gcb.12999",-85.42947,44.33714,149355.93,628.57,1826.07,8.96,1835.04,249.07,628.57,2,0.693147180559945,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S8910","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,"pos","pospos",1.5448341,1.5448341,1.5448341,0,2991926.78313165,2602698.37109554,3288977.06040721,2950548.64709605
"Eriophorum angustifolium","A138_P1",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A138","P1","LAT","O","-13.67488796",-0.3907111,"km/year",35,2.311916,NA,0.02605001,1976,2010,"TWO","OPPORTUNISTIC","yes",2,411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",0.3907111,2.311916,"pos","A138_P1","Pakeman_al_2015_GCB","10.1111/gcb.12999",-85.42947,44.33714,149355.93,628.57,1826.07,8.96,1835.04,249.07,628.57,2,0.693147180559945,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S8972","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,"neg","negpos",2.7026271,2.311916,0,0,2991926.78313165,2602698.37109554,3288977.06040721,2950548.64709605
"Eriophorum angustifolium","A19_P1",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A19","P1","LAT","O","41.1",-1.000947,"km/year",18,0.6954194,NA,0.03434081,1986,2003,"TWO","PROCESSED","yes",2,779,"moderate","occurrence-based",2.63474231904744,"vascular.plant","N",1.000947,0.6954194,"pos","A19_P1","Groom_2013_PeerJ","10.7717/peerj.77",-1.88288,51.85137,106862.2,361.26,1028.23,0,1028.23,109.56,361.26,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S16967","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-1.88288026,51.851366,-4.34907139352993,53.4247148280269,-5.13872547330192,49.9286610844416,"neg","negpos",1.6963664,0.6954194,0,0,5213743.00987385,2602698.37109554,3288977.06040721,5202790.79848761
"Eriophorum angustifolium","A19_P2",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A19","P2","LAT","O","30",-1.238575,"km/year",18,0.4959074,NA,0.0358399,1986,2003,"TWO","PROCESSED","yes",2,594,"moderate","occurrence-based",2.85578203845287,"vascular.plant","N",1.238575,0.4959074,"pos","A19_P2","Groom_2013_PeerJ","10.7717/peerj.77",-3.19002,55.70902,121647.47,603.13,1749,0,1749,190.13,603.13,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S17229","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-3.19001868,55.70902102,-3.27800866177029,58.7086582217996,-0.317195241866898,52.6627665249552,"neg","negpos",1.7344824,0.4959074,0,0,4797393.54823933,2602698.37109554,3288977.06040721,4776209.08667266
"Eriophorum angustifolium","A19_P3",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A19","P3","LAT","O","3.1",-0.08349499,"km/year",18,0.3698403,NA,0.02657199,1986,2003,"TWO","PROCESSED","yes",2,519,"moderate","occurrence-based",1.03217400857513,"vascular.plant","N",0.08349499,0.3698403,"pos","A19_P3","Groom_2013_PeerJ","10.7717/peerj.77",-3.77083,52.343,21287.3,210.91,1028.23,0,1028.23,192.44,210.91,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S17921","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-3.77082912,52.34300321,-4.43638214811762,53.4308251250795,-3.43630857388155,51.3776322202508,"neg","negpos",0.45333529,0.3698403,0,0,5103711.04637145,2602698.37109554,3288977.06040721,5087628.99229326
"Eriophorum angustifolium","A19_P4",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A19","P4","LAT","O","3.6",-0.1989044,"km/year",18,0.06361511,NA,0.03636638,1986,2003,"TWO","PROCESSED","yes",2,631,"moderate","occurrence-based",2.40533029168993,"vascular.plant","N",0.1989044,0.06361511,"pos","A19_P4","Groom_2013_PeerJ","10.7717/peerj.77",-4.16498,56.68488,75614.52,398.56,1749,0,1749,232.32,398.56,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S18701","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-4.16498123,56.68488371,-3.31112524283566,58.6619751284495,-4.88637670002464,54.6308605649631,"neg","negpos",0.26251951,0.06361511,0,0,4673086.61333187,2602698.37109554,3288977.06040721,4661421.16379991
"Eriophorum angustifolium","A34_P1",0.000538447724281794,-3.22298753725982,0.00126861073162874,0.0472131436443776,0,69.26,-105.1,"Eriophorum angustifolium","A34","P1","ELE","LE","33",0.3157895,"m/year",104.5,0.1229977,2.831932,0.01539583,1903,2006.5,"TWO","OPPORTUNISTIC","no",2,654,"small","occurrence-based",-4.9140771206328,"vascular.plant","N",0.3157895,2.831932,"pos","A34_P1","Bassler_al_2013_PLoSONE","10.1371/journal.pone.0065842",13.46224,48.91963,59.85,10.33,747.67,622.19,1369.86,1113.49,747.67,2,0.693147180559945,"small",1,"RAW","occurrence","[1.8e+03,1.94e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S25191","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,"pos","pospos",2.5161425,2.5161425,2.5161425,0,5977360.86967219,2602698.37109554,3288977.06040721,5949186.85797999
"Eriophorum vaginatum","A138_P1",0,-4.34252205712394,1.40856338808474e-05,0,0,62.83,-67.35,"Eriophorum vaginatum","A138","P1","LAT","O","58.76585641",1.679024,"km/year",35,2.311916,NA,0.02605001,1976,2010,"TWO","OPPORTUNISTIC","yes",2,411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",1.679024,2.311916,"pos","A138_P1","Pakeman_al_2015_GCB","10.1111/gcb.12999",-85.42947,44.33714,149355.93,628.57,1826.07,8.96,1835.04,249.07,628.57,2,0.693147180559945,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S8802","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,"pos","pospos",0.632892,0.632892,0.632892,0,2362292.08565416,2138511.64899042,2616826.33737289,2337013.58986155
"Eriophorum vaginatum","A19_P1",0,-4.34252205712394,1.40856338808474e-05,0,0,62.83,-67.35,"Eriophorum vaginatum","A19","P1","LAT","O","43",-2.182359,"km/year",18,0.6954194,NA,0.03434081,1986,2003,"TWO","PROCESSED","yes",2,779,"moderate","occurrence-based",2.63474231904744,"vascular.plant","N",2.182359,0.6954194,"pos","A19_P1","Groom_2013_PeerJ","10.7717/peerj.77",-1.88288,51.85137,106862.2,361.26,1028.23,0,1028.23,109.56,361.26,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S16415","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-1.88288026,51.851366,-4.34907139352993,53.4247148280269,-5.13872547330192,49.9286610844416,"neg","negpos",2.8777784,0.6954194,0,0,3931301.32513117,2138511.64899042,2616826.33737289,3921789.65955298
"Eriophorum vaginatum","A19_P2",0,-4.34252205712394,1.40856338808474e-05,0,0,62.83,-67.35,"Eriophorum vaginatum","A19","P2","LAT","O","43.8",-2.017325,"km/year",18,0.4959074,NA,0.0358399,1986,2003,"TWO","PROCESSED","yes",2,594,"moderate","occurrence-based",2.85578203845287,"vascular.plant","N",2.017325,0.4959074,"pos","A19_P2","Groom_2013_PeerJ","10.7717/peerj.77",-3.19002,55.70902,121647.47,603.13,1749,0,1749,190.13,603.13,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S17177","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-3.19001868,55.70902102,-3.27800866177029,58.7086582217996,-0.317195241866898,52.6627665249552,"neg","negpos",2.5132324,0.4959074,0,0,3581502.13091133,2138511.64899042,2616826.33737289,3565548.20011457
"Eriophorum vaginatum","A19_P3",0,-4.34252205712394,1.40856338808474e-05,0,0,62.83,-67.35,"Eriophorum vaginatum","A19","P3","LAT","O","7.8",0.3270408,"km/year",18,0.3698403,NA,0.02657199,1986,2003,"TWO","PROCESSED","yes",2,519,"moderate","occurrence-based",1.03217400857513,"vascular.plant","N",0.3270408,0.3698403,"pos","A19_P3","Groom_2013_PeerJ","10.7717/peerj.77",-3.77083,52.343,21287.3,210.91,1028.23,0,1028.23,192.44,210.91,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S17835","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-3.77082912,52.34300321,-4.43638214811762,53.4308251250795,-3.43630857388155,51.3776322202508,"pos","pospos",0.0427995,0.0427995,0.0427995,0,3799798.23760029,2138511.64899042,2616826.33737289,3783513.11877618
"Eriophorum vaginatum","A19_P4",0,-4.34252205712394,1.40856338808474e-05,0,0,62.83,-67.35,"Eriophorum vaginatum","A19","P4","LAT","O","3.4",0.03280021,"km/year",18,0.06361511,NA,0.03636638,1986,2003,"TWO","PROCESSED","yes",2,631,"moderate","occurrence-based",2.40533029168993,"vascular.plant","N",0.03280021,0.06361511,"pos","A19_P4","Groom_2013_PeerJ","10.7717/peerj.77",-4.16498,56.68488,75614.52,398.56,1749,0,1749,232.32,398.56,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S18309","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",-4.16498123,56.68488371,-3.31112524283566,58.6619751284495,-4.88637670002464,54.6308605649631,"pos","pospos",0.0308149,0.0308149,0.0308149,0,3466440.6832824,2138511.64899042,2616826.33737289,3459948.30417704
"Eriophorum vaginatum","A34_P1",0,-4.34252205712394,1.40856338808474e-05,0,0,62.83,-67.35,"Eriophorum vaginatum","A34","P1","ELE","LE","13",0.1244019,"m/year",104.5,0.1229977,2.831932,0.01539583,1903,2006.5,"TWO","OPPORTUNISTIC","no",2,654,"small","occurrence-based",-4.9140771206328,"vascular.plant","N",0.1244019,2.831932,"pos","A34_P1","Bassler_al_2013_PLoSONE","10.1371/journal.pone.0065842",13.46224,48.91963,59.85,10.33,747.67,622.19,1369.86,1113.49,747.67,2,0.693147180559945,"small",1,"RAW","occurrence","[1.8e+03,1.94e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S25368","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","Eriophorum","Plant","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,"pos","pospos",2.7075301,2.7075301,2.7075301,0,4915635.6431669,2138511.64899042,2616826.33737289,4897557.2912113
"Eristalis tenax","A129_P2",0.00180538038000635,-3.69224908128477,0.000222279605249484,0.0605120947590367,0.029029029029029,49.29,-124.77,"Eristalis tenax","A129","P2","LAT","LE","51",2.428571,"km/year",21,0.315374,NA,0.01776472,1970.5,1990.5,"TWO","PROCESSED","no",2,1573,"large","occurrence-based",3.44492554916788,"other.animal","N",2.428571,0.315374,"pos","A129_P2","Mason_al_2015_BJLS","10.1111/bij.12574",-2.67353,54.05248,228277.63,879.94,1749,0,1749,153.28,879.94,2,0.693147180559945,"large",3,"BALANCED","occurrence","(1.94e+03,1.97e+03]","[33.8,880]","(4.85,31.3]","(1.33e+03,4.43e+03]","S4959","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eristalis","Insect","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,"pos","pospos",-2.113197,-2.113197,0,0,7337510.31913932,6906768.38612253,7592587.07718972,7310382.8691995
"Eristalis tenax","A129_P3",0.00180538038000635,-3.69224908128477,0.000222279605249484,0.0605120947590367,0.029029029029029,49.29,-124.77,"Eristalis tenax","A129","P3","LAT","LE","18",1.125,"km/year",16,0.5415069,NA,0.03815748,1990.5,2005.5,"TWO","PROCESSED","no",2,1573,"large","occurrence-based",3.44492554916788,"other.animal","N",1.125,0.5415069,"pos","A129_P3","Mason_al_2015_BJLS","10.1111/bij.12574",-2.67353,54.05248,228277.63,879.94,1749,0,1749,153.28,879.94,2,0.693147180559945,"large",3,"BALANCED","occurrence","(1.99e+03,2.01e+03]","[33.8,880]","(4.85,31.3]","(1.33e+03,4.43e+03]","S6199","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eristalis","Insect","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,"pos","pospos",-0.5834931,-0.5834931,0,0,7337510.31913932,6906768.38612253,7592587.07718972,7310382.8691995
"Eristalis tenax","A134_P1",0.00180538038000635,-3.69224908128477,0.000222279605249484,0.0605120947590367,0.029029029029029,49.29,-124.77,"Eristalis tenax","A134","P1","LAT","LE","321.3",10.36452,"km/year",31,0.31115,NA,0.0163616,1964.5,1994.5,"TWO","OPPORTUNISTIC","yes",2,924,"large","occurrence-based",3.52107984161394,"other.animal","N",10.36452,0.31115,"pos","A134_P1","Hassall_2015_FS","10.1086/682210.",-2.89838,54.1715,245636.94,1088.73,1749,0,1749,149.26,1088.73,2,0.693147180559945,"large",3,"RAW","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(31.3,62.4]","(277,1.33e+03]","S7426","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eristalis","Insect","T",-2.89840654,54.17150034,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"pos","pospos",-10.05337,-10.05337,0,0,7318057.619831,6906768.38612253,7592587.07718972,7264904.75480241
"Eristalis tenax","A204_P1",0.00180538038000635,-3.69224908128477,0.000222279605249484,0.0605120947590367,0.029029029029029,49.29,-124.77,"Eristalis tenax","A204","P1","LAT","O","5.29",0.1137634,"km/year",46.5,3.746378,NA,0.02191827,1960.5,2006,"TWO","PROCESSED","yes",2,470,"moderate","occurrence-based",1.57846496476007,"other.animal","N",0.1137634,3.746378,"pos","A204_P1","Aguirre-Gutierrez_al_2016_SR","10.1038/srep24451",5.59574,52.25608,36832.07,279.02,368.87,0,368.87,26.53,279.02,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.94e+03,1.97e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S19582","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eristalis","Insect","T",5.59573658,52.25608393,6.74194383633903,53.4658203125574,6.00840711589575,50.7560691830464,"pos","pospos",3.6326146,3.6326146,3.6326146,0,7815723.28020095,6906768.38612253,7592587.07718972,7810146.70780487
"Eristalis tenax","A34_P1",0.00180538038000635,-3.69224908128477,0.000222279605249484,0.0605120947590367,0.029029029029029,49.29,-124.77,"Eristalis tenax","A34","P1","ELE","LE","-163",-1.559809,"m/year",104.5,0.1229977,2.831932,0.01539583,1903,2006.5,"TWO","OPPORTUNISTIC","no",2,654,"small","occurrence-based",-4.9140771206328,"other.animal","N",1.559809,2.831932,"pos","A34_P1","Bassler_al_2013_PLoSONE","10.1371/journal.pone.0065842",13.46224,48.91963,59.85,10.33,747.67,622.19,1369.86,1113.49,747.67,2,0.693147180559945,"small",1,"RAW","occurrence","[1.8e+03,1.94e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S25015","Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eristalis","Insect","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,"neg","negpos",4.391741,2.831932,0,0,8411289.62950572,6906768.38612253,7592587.07718972,8381866.57486242
"Erithacus rubecula","A113_P1",0.00750518293135908,-4.19008264780919,2.78852867677953e-05,0.144972248278387,0.584924623115578,37.5797,-0.876752,"Erithacus rubecula","A113","P1","LAT","O","84.455",2.345972,"km/year",36,2.348407,NA,0.03828653,1976,2011,NA,"PROCESSED","yes",4,94,"large","abundance-based",4.13364796426425,"vertebrate","N",2.345972,2.348407,"pos","A113_P1","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,4,1.38629436111989,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(31.3,62.4]","[1,99]","S2319","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",0.00243499999999974,0.00243499999999974,0.00243499999999974,0,3490304.13790239,3994696.11030046,2993407.66394959,3499040.26349745
"Erithacus rubecula","A113_P2",0.00750518293135908,-4.19008264780919,2.78852867677953e-05,0.144972248278387,0.584924623115578,37.5797,-0.876752,"Erithacus rubecula","A113","P2","LAT","O","-4.853",-0.4411818,"km/year",11,0.752779,NA,0.01142942,1976,1986,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.4411818,0.752779,"pos","A113_P2","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(31.3,62.4]","[1,99]","S2385","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"neg","negpos",1.1939608,0.752779,0,0,3490304.13790239,3994696.11030046,2993407.66394959,3499040.26349745
"Erithacus rubecula","A113_P3",0.00750518293135908,-4.19008264780919,2.78852867677953e-05,0.144972248278387,0.584924623115578,37.5797,-0.876752,"Erithacus rubecula","A113","P3","LAT","O","34.645",3.4645,"km/year",10,6.929532,NA,0.1109242,1986,1995,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364796426425,"vertebrate","N",3.4645,6.929532,"pos","A113_P3","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(31.3,62.4]","[1,99]","S2540","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",3.465032,3.465032,3.465032,0,3490304.13790239,3994696.11030046,2993407.66394959,3499040.26349745
"Erithacus rubecula","A113_P4",0.00750518293135908,-4.19008264780919,2.78852867677953e-05,0.144972248278387,0.584924623115578,37.5797,-0.876752,"Erithacus rubecula","A113","P4","LAT","O","31.41",2.6175,"km/year",12,1.394681,NA,0.02487665,1995,2006,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364796426425,"vertebrate","N",2.6175,1.394681,"pos","A113_P4","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(31.3,62.4]","[1,99]","S2588","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",-1.222819,-1.222819,0,0,3490304.13790239,3994696.11030046,2993407.66394959,3499040.26349745
"Erithacus rubecula","A113_P5",0.00750518293135908,-4.19008264780919,2.78852867677953e-05,0.144972248278387,0.584924623115578,37.5797,-0.876752,"Erithacus rubecula","A113","P5","LAT","O","14.903",2.483833,"km/year",6,5.460747,NA,0.0935116,2006,2011,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364796426425,"vertebrate","N",2.483833,5.460747,"pos","A113_P5","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(31.3,62.4]","[1,99]","S2694","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Erithacus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",2.976914,2.976914,2.976914,0,3490304.13790239,3994696.11030046,2993407.66394959,3499040.26349745
